CNPJ;Razão Social;Código da categoria;Descrição da categoria;Código da atividade;Descrição da atividade;Data de início da atividade;Data de término da atividade;Potenc. de Pol. da atividade;Município;Estado;Latitude;Longitude;Situação cadastral;Última Atualização Relatório
00013631000145;ROYAL PNEUS LTDA;9;Indústria de Borracha;2;Fabricação de câmara de ar, fabricação e recondicionamento de pneumáticos;01/01/2001;02/12/2015;Pequeno;BRASILIA;DISTRITO FEDERAL;-15,792253;-47,724608;Ativa;21/03/2026 20:26
00016576000147;BASEVI CONSTRUÇÕES S/A;1;Extração e Tratamento de Minerais;2;Lavra a céu aberto, inclusive de aluvião, com ou sem beneficiamento;01/01/2001;;Alto;BRASILIA;DISTRITO FEDERAL;-15,786389;-47,973611;Ativa;21/03/2026 20:26
00016576000147;BASEVI CONSTRUÇÕES S/A;14;Indústrias Diversas;2;Usinas de produção de asfalto;01/01/2001;;Pequeno;BRASILIA;DISTRITO FEDERAL;-15,786389;-47,973611;Ativa;21/03/2026 20:26
00016576000147;BASEVI CONSTRUÇÕES S/A;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;27;Porte e uso de motosserra - Lei nº 12.651/2010: art. 69, § 1º;01/01/2003;;...;BRASILIA;DISTRITO FEDERAL;-15,786389;-47,973611;Ativa;21/03/2026 20:26
00017327000176;ANIBAL F RIBEIRO;20;Uso de Recursos Naturais;17;atividade agrícola e pecuária;01/06/1980;29/06/2018;...;BRASILIA;DISTRITO FEDERAL;-15,843306;-47,916667;Encerrado;21/03/2026 20:26
00017327000176;ANIBAL F RIBEIRO;20;Uso de Recursos Naturais;23;Atividade de criação e exploração econômica de fauna exótica e de fauna silvestre - Resolução CONAMA nº 489/2018: art. 4º, IV;16/08/2017;16/08/2017;Médio;BRASILIA;DISTRITO FEDERAL;-15,843306;-47,916667;Encerrado;21/03/2026 20:26
00017327000176;ANIBAL F RIBEIRO;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;62;Manutenção de área passível de Ato Declaratório Ambiental - Lei nº 6.938/1981: art. 17-O;29/06/2018;16/08/2017;...;BRASILIA;DISTRITO FEDERAL;-15,843306;-47,916667;Encerrado;21/03/2026 20:26
00018978000180;IATE CLUBE DE BRASÍLIA;17;Serviços de Utilidade;4;Destinação de resíduos de esgotos sanitários e de resíduos sólidos urbanos, inclusive aqueles provenientes de fossas;01/04/2003;01/04/2003;Médio;BRASILIA;DISTRITO FEDERAL;-15,776806;-47,857806;Ativa;21/03/2026 20:26
00018978000180;IATE CLUBE DE BRASÍLIA;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;01/04/2003;;Alto;BRASILIA;DISTRITO FEDERAL;-15,776806;-47,857806;Ativa;21/03/2026 20:26
00018978000180;IATE CLUBE DE BRASÍLIA;18;Transporte, Terminais, Depósitos e Comércio;28;depósito de mercadorias para terceiros exceto produtos químicos e perigosos;31/08/2006;11/04/2013;...;BRASILIA;DISTRITO FEDERAL;-15,776806;-47,857806;Ativa;21/03/2026 20:26
